(487, -0.7647135096166878)
(488, -0.7647578941501816)
(489, -0.76471420416159575)
(490, -0.7647137378939135)
(491, -0.7647146897342413)
(492, -0.764719248413882)
(493, -0.7647150261242736)
(494, -0.7647139271659757)
(495, -0.7647131151251653)
(496, -0.7647171693739388)
(497, -0.7647133028541251)
(498, -0.7647162110640398)
(499, -0.764715844467365)
(500, -0.7647182360028868)
(501, -0.7647131518444926)
(502, -0.7647147350013807)
(503, -0.7647286172924158)
(504, -0.7647131949052486)
(505, -0.7647137940398313)
(506, -0.7647268567204549)
(507, -0.7647260446424834)
(508, -0.7647131870502324)
(509, -0.7647163374950541)
(510, -0.76473137419811685)
(511, -0.7647133479299331)
(512, -0.7647131170454831)
(513, -0.764733785220146)
(514, -0.76471902044755105)
(515, -0.7647152119103708)
(516, -0.7647217661789622)
(517, -0.7647131102706457)
(518, -0.7647153630164816)
(519, -0.7647134076700443)
(520, -0.7647278508079793)
(521, -0.7647142722902277)
(522, -0.7647134380685298)
(523, -0.7647275843290078)
(524, -0.7647201441500357)
(525, -0.7647256916830923)
(526, -0.7647133741560289)
(527, -0.7647209353938624)
(528, -0.7647141764711932)
(529, -0.7647138822287847)
(530, -0.7648206251938326)
(531, -0.7647184286819648)
(532, -0.7647296997729409)
(533, -0.7647431141802514)
(534, -0.7647132344746186)
(535, -0.76473514346993525)
(536, -0.7647174637291123)
(537, -0.7647244235874695)
(538, -0.764722144001589)
(539, -0.7647131345867816)
(540, -0.76471387824890975)
(541, -0.7647130989864348)
(542, -0.7647307544227864)
(543, -0.7647139352370225)
(544, -0.76476948073758315)
(545, -0.7647155429646027)
(546, -0.76472796946647215)
(547, -0.7647134582425789)
(548, -0.7647555829897939)
(549, -0.7647131411757403)
(550, -0.76472316653162835)
(551, -0.7647220448793682)
(552, -0.7647142675993905)
(553, -0.764714240330564)
(554, -0.76471324653931525)
(555, -0.7647198583732941)
(556, -0.7647226346060425)
(557, -0.7647343697523063)
(558, -0.7647159443568853)
(559, -0.7647240555449855)
(560, -0.7647155527826833)
(561, -0.7647457315182205)
(562, -0.7647131860249679)
(563, -0.7647194683264978)
(564, -0.764715025913274)
(565, -0.7647180596328635)
(566, -0.7647408419386114)
(567, -0.7647132212936217)
(568, -0.7647149711330911)
(569, -0.7647136952609088)
(570, -0.7647158848495678)
(571, -0.7647132235105939)
(572, -0.7647131153585256)
(573, -0.764715403713317)
(574, -0.7647519963545115)
(575, -0.7647173903670488)
(576, -0.76471311307306)
(577, -0.7647131005819244)
(578, -0.7647141315076961)
(579, -0.7647139959547328)
(580, -0.76471446410543145)
(581, -0.7647454918512633)
(582, -0.764728051753022)
(583, -0.7647144349103442)
(584, -0.7647651436090154)
(585, -0.7647200338088542)
(586, -0.7647131105785416)
(587, -0.7647152983066196)
(588, -0.76471342390264745)
(589, -0.764713899533529)
(590, -0.7647137106411293)
(591, -0.76471347919179)
(592, -0.7647148077117482)
(593, -0.7647270341017418)
(594, -0.7647137055515731)
(595, -0.76471416896151645)
(596, -0.76471319871740455)
(597, -0.7647319965659527)
(598, -0.7647351595715353)
(599, -0.7647142735623156)
(600, -0.7647149982433863)
(601, -0.7647146727907206)
(602, -0.76471320127472175)
(603, -0.7647306068882347)
(604, -0.7647133267205287)
(605, -0.76472042470879735)
(606, -0.7647165968175866)
(607, -0.76471581479909325)
(608, -0.7647134133246389)
(609, -0.7647731516833076)
(610, -0.7647421917743049)
(611, -0.76471321203882)
(612, -0.7647195879938426)
(613, -0.7647132829546617)
(614, -0.7647189983655654)
(615, -0.76471427291680065)
(616, -0.7647140267553418)
(617, -0.7647130989746707)
(618, -0.7647160118536483)
(619, -0.7647131358758028)
(620, -0.76472354174421255)
(621, -0.7647131488549324)
(622, -0.7647131338791215)
(623, -0.7647139935786765)
(624, -0.7647162481860018)
(625, -0.7647140135080335)
(626, -0.7647178646763969)
(627, -0.7647130990544742)
(628, -0.764713102825927)
(629, -0.7647162635033467)
(630, -0.7647130994876228)
(631, -0.76473126113952326)
(632, -0.7647166466662501)
(633, -0.7647131001604716)
(634, -0.7647131285026163)
(635, -0.7647243456930816)
(636, -0.7647135847702593)
(637, -0.7647247336435054)
(638, -0.7647169241728584)
(639, -0.7647151628973813)
(640, -0.7647141753112184)
(641, -0.7647221247589783)
(642, -0.7647218660082974)
(643, -0.7647149929339083)
(644, -0.7647150502687801)
(645, -0.7647136200219126)
(646, -0.7647144264158694)
(647, -0.7647131526720525)
(648, -0.76471934694375)
(649, -0.7647132807748491)
(650, -0.7647131014181937)
(651, -0.7647137535932728)
(652, -0.7647179442741113)
(653, -0.7647132352665679)
(654, -0.7647131362934363)
(655, -0.7647324561714498)
(656, -0.76471316448424)
(657, -0.7647133901915307)
(658, -0.76471317326663915)
(659, -0.7647131943213573)
(660, -0.76471830440234285)
(661, -0.7647131670988816)
(662, -0.7647137520961429)
(663, -0.7647143387077072)
(664, -0.7647147650751922)
(665, -0.7647224590665626)
(666, -0.7647363427418998)
(667, -0.76471310592207224)
(668, -0.7647250395212655)
(669, -0.7647212671323707)
(670, -0.7647239592063311)
(671, -0.7647201530465562)
(672, -0.7647143703353375)
(673, -0.7647131615692295)
(674, -0.7647132244971697)
(675, -0.7647135177425579)
(676, -0.7647327693513034)
(677, -0.7647182313079885)
(678, -0.7647136592393579)
(679, -0.7647553584278441)
(680, -0.7647243333577681)
(681, -0.7647134365551498)
(682, -0.764717775036927)
(683, -0.76471545313367315)
(684, -0.7647131475555337)
(685, -0.7647131115838146)
(686, -0.7647132733746712)
(687, -0.7647130993969181)
(688, -0.7647174153455325)
(689, -0.76472151329633)
(690, -0.7647375334242803)
(691, -0.7647131921705796)
(692, -0.7647131453895408)
(693, -0.7647131075151147)
(694, -0.7647156000450472)
(695, -0.76471324696974285)
(696, -0.7647166724618177)
(697, -0.7647131417071151)
(698, -0.7647146687791352)
(699, -0.7647155827680663)
(700, -0.7647132075531768)
(701, -0.7647143135636618)
(702, -0.76471317598069035)
(703, -0.7647131012483424)
(704, -0.7647136867530854)
(705, -0.7647139086783675)
(706, -0.76471316361955886)
(707, -0.7647537098464387)
(708, -0.7647222425311025)
(709, -0.7647254584992353)
(710, -0.764749499326031)
(711, -0.7647140110207705)
(712, -0.7647133766070343)
(713, -0.7647144585393033)
(714, -0.7647155193007908)
(715, -0.7647131164054667)
(716, -0.7647150715094838)
(717, -0.7647140791160478)
(718, -0.7647724230249079)
(719, -0.76471427521262925)
(720, -0.76471581437666245)
(721, -0.7647248137390321)
(722, -0.7647137439956243)
(723, -0.7647131079377289)
(724, -0.7647142146542624)
(725, -0.7647174076147682)
(726, -0.7647167040316635)
(727, -0.7647131367266866)
(728, -0.7647131610709465)
(729, -0.7647233173702762)
(730, -0.76471389973255945)
(731, -0.7647141798219355)
(732, -0.7647147188955646)
(733, -0.7647163622641198)
(734, -0.7647388937694053)
(735, -0.7647157139025651)
(736, -0.7647142981741222)
(737, -0.7647267422007129)
(738, -0.7647131271247112)
(739, -0.7647170647492896)
(740, -0.7647131086727562)
(741, -0.7647167759477398)
(742, -0.7647175946057612)
(743, -0.7647134689583389)
(744, -0.7647133008137928)
(745, -0.7647131740770472)
(746, -0.7647131463358399)
(747, -0.7647138681037777)
(748, -0.7647133431314316)
(749, -0.7647218229293877)
(750, -0.7647170360252691)
(751, -0.7647135463525476)
(752, -0.7647215875140869)
(753, -0.7647179844065693)
(754, -0.7647130992163106)
(755, -0.76471393133516585)
(756, -0.7647156968341822)
(757, -0.76471309951549)
(758, -0.7647141707402607)
(759, -0.7647179198630912)
(760, -0.7647132155102398)
(761, -0.7647135418453821)
(762, -0.7647133403640115)
(763, -0.76472688645608535)
(764, -0.7647139870202146)
(765, -0.7647150751373619)
(766, -0.7647150759198357)
(767, -0.76471398472449685)
(768, -0.7647135347952485)
(769, -0.7647134794691937)
(770, -0.764718806133304)
(771, -0.764762436484925)
(772, -0.7647131012172689)
(773, -0.7647137608199124)
(774, -0.7647138202462315)
(775, -0.764713100309983)
(776, -0.7647132224606935)
(777, -0.7647486113344716)
(778, -0.7647131075700575)
(779, -0.7647134412993399)
(780, -0.7647136813888569)
(781, -0.7647143125071402)
(782, -0.7647168866141595)
(783, -0.7647158993107148)
(784, -0.7647133042370964)
(785, -0.76471662476522155)
(786, -0.764719863197643)
(787, -0.7647298375786086)
(788, -0.7647195059966396)
(789, -0.7647130988067875)
(790, -0.7647225198039703)
(791, -0.7647135632648805)
(792, -0.7647132940331442)
(793, -0.7647268076628013)
(794, -0.7647135948068222)
(795, -0.7647147192057197)
(796, -0.76471382787219895)
(797, -0.76472791062407275)
(798, -0.7647463001897563)
(799, -0.7647135743978225)
(800, -0.7647149618581562)
(801, -0.7647142328879234)
(802, -0.7647138278201648)
(803, -0.7647151840654267)
(804, -0.7647136437516853)
(805, -0.7647134246993055)
(806, -0.7647179079647543)
(807, -0.7647307913916578)
(808, -0.7647131080624678)
(809, -0.7647139647611716)
(810, -0.7647133754377084)
(811, -0.7647134264662444)
(812, -0.7647202035801296)
(813, -0.7647131010268897)
(814, -0.7647131113348102)
(815, -0.7647131570028979)
(816, -0.7647131783703369)
(817, -0.7647131274434837)
(818, -0.7647140146108633)
(819, -0.7647148676292144)
(820, -0.7647207150996643)
(821, -0.76471464808278675)
(822, -0.7647131427421435)
(823, -0.7647208657294648)
(824, -0.764716920617013)
(825, -0.7647161496533972)
(826, -0.76471336252281645)
(827, -0.7647136876485963)
(828, -0.7647221294929942)
(829, -0.7647133023902985)
(830, -0.7647142871337067)
(831, -0.7647131067781235)
(832, -0.76471366287994265)
(833, -0.76471527385535545)
(834, -0.764713383981044)
(835, -0.7647133772736421)
(836, -0.7647151458578758)
(837, -0.7647144472945833)
(838, -0.7647139926581776)
(839, -0.7647138549016706)
(840, -0.7647136933898558)
(841, -0.76471310630084055)
(842, -0.7647158002212901)
(843, -0.7647148448430372)
(844, -0.7647147545782751)
(845, -0.764713738756625)
(846, -0.7647132535604872)
(847, -0.76472228902224835)
(848, -0.76471753051447)
(849, -0.7647140971951277)
(850, -0.7647135128196371)
(851, -0.76471388950081405)
(852, -0.764719279465595)
(853, -0.76471355991546766)
(854, -0.76471326755192415)
(855, -0.7647131804019377)
(856, -0.7647151033156003)
(857, -0.764714712556626)
(858, -0.7647132245538529)
(859, -0.7647144315708786)
(860, -0.7647144159779572)
(861, -0.7647176829594596)
(862, -0.764713108265742)
(863, -0.7647171081769692)
(864, -0.7647138773793529)
(865, -0.7647132279007824)
(866, -0.7647348533236023)
(867, -0.76471730982877055)
(868, -0.7647173646174547)
(869, -0.7647130993459026)
(870, -0.7647163690674997)
(871, -0.7647140109904932)
(872, -0.7647146539892976)
(873, -0.7647131830543444)
(874, -0.76471427406609855)
(875, -0.7647134005066285)
(876, -0.7647238726020195)
(877, -0.7647131136533506)
(878, -0.7647137052428032)
(879, -0.7647152191304169)
(880, -0.764715153674015)
(881, -0.7647131552337473)
(882, -0.764713396374367)
(883, -0.7647143620839778)
(884, -0.7647136346352752)
(885, -0.7647148078483557)
(886, -0.7647239894395206)
(887, -0.764713372175628)
(888, -0.7647171289445222)
(889, -0.7647193193146819)
(890, -0.764714003069831)
(891, -0.76473665738880925)
(892, -0.7647135057493237)
(893, -0.7647131916471022)
(894, -0.7647145252256838)
(895, -0.7647135681628139)
(896, -0.7647167215380726)
(897, -0.764713136172357)
(898, -0.7647133479251714)
(899, -0.7647145111525038)
(900, -0.76471382512225965)
(901, -0.7647147436143587)
(902, -0.7647166480086629)
(903, -0.7647133635632475)
(904, -0.7647143664506121)
(905, -0.7647131415418311)
(906, -0.764718028011097)
(907, -0.76472851125686425)
(908, -0.7647137006831684)
(909, -0.7647150120295187)
(910, -0.7647347173161467)
(911, -0.764713368079255)
(912, -0.7647135387065916)
(913, -0.7647132086726728)
(914, -0.7647178419084145)
(915, -0.7647151461825459)
(916, -0.7647131455985768)
(917, -0.7647131965171386)
(918, -0.76471311159430435)
(919, -0.7647135258179276)
(920, -0.7647131000485821)
(921, -0.7647150647621967)
(922, -0.764726178674773)
(923, -0.76471790190550415)
(924, -0.764714454845447)
(925, -0.7647154892002707)
(926, -0.7647145614241811)
(927, -0.7647206414664247)
(928, -0.7647140020900753)
(929, -0.7647165896601692)
(930, -0.7647138502752636)
(931, -0.7647137881201154)
(932, -0.7647137330808846)
(933, -0.7647135281704916)
(934, -0.7647131497449937)
(935, -0.7647131779085154)
(936, -0.7647136175774623)
(937, -0.7647133643252371)
(938, -0.7647264304774339)
(939, -0.7647306140563387)
(940, -0.764715979283331)
(941, -0.76471316984296145)
(942, -0.7647177475497987)
(943, -0.76472766533645675)
(944, -0.764713666284149)
(945, -0.764727128770258)
(946, -0.7647132562584357)
(947, -0.764713136480874)
(948, -0.76471452070404915)
(949, -0.7647138730962702)
(950, -0.7647153884069866)
(951, -0.7647185577800812)
(952, -0.7647134773963462)
(953, -0.7647136299893351)
(954, -0.7647131780375023)
(955, -0.764713349179555)
(956, -0.7647131664994873)
(957, -0.7647139677910516)
(958, -0.7647138246958605)
(959, -0.7647134160401997)
(960, -0.76471493662404235)
(961, -0.7647146379978686)
(962, -0.7647153321699253)
(963, -0.764713388755316)
(964, -0.7647136984896214)
(965, -0.76471321582687075)
(966, -0.7647131582167223)
(967, -0.7647130993971167)
(968, -0.76471344977698585)
(969, -0.7647159634022362)
(970, -0.7647133800684525)
(971, -0.7647263571991473)
(972, -0.7647143019497417)
(973, -0.7647165250249682)
(974, -0.76471611244480755)
(975, -0.7647139146650112)
(976, -0.7647154007760673)
(977, -0.7647131009116666)
(978, -0.7647132578699914)
(979, -0.7647140180136372)
(980, -0.76471543197358045)
(981, -0.76471321920174375)
(982, -0.7647236292230133)
(983, -0.7647131390597462)
(984, -0.7647152641329875)
(985, -0.7647132602401527)
(986, -0.764713102153657)
(987, -0.7647130997142408)
(988, -0.7647132211998912)
(989, -0.7647131218665052)
(990, -0.7647203792604149)
(991, -0.7647131432230815)
(992, -0.7647173805840566)
(993, -0.7647131942506025)
(994, -0.764714201731444)
(995, -0.76471596956027845)
(996, -0.7647200341690905)
(997, -0.76471313805272665)
(998, -0.7647167048067015)
(999, -0.7647131153726782)
(1000, -0.7647132442234408)
